passID,timestamp,stationRef,vehicleRef,charge,stationID,vehicleID,providerAbbr
RUY2766936;11/11/2019 23:01;MR08;RR98KQE80731;1.25;MR08;RR98KQE80731;MR
GIN8523619;11/11/2019 23:35;OO06;XV40HUQ04740;1.0;OO06;XV40HUQ04740;OO
EVU5999550;12/11/2019 2:24;GF00;CP56DAO45598;2.8;GF00;CP56DAO45598;GF
BGW0786145;12/11/2019 5:12;AO09;YL27IFD65117;2.0;AO09;YL27IFD65117;AO
FRR7491353;12/11/2019 6:00;KO04;QW79CHL42244;2.8;KO04;QW79CHL42244;KO
MVC7703143;12/11/2019 7:16;AO17;MU06LHX94338;2.8;AO17;MU06LHX94338;EG
EGO1242736;12/11/2019 8:51;KO01;KB55KTM48860;2.5;KO01;KB55KTM48860;KO
RTH0721522;12/11/2019 8:57;GF00;LM86GYO69819;2.8;GF00;LM86GYO69819;GF
IND5156844;12/11/2019 9:36;MR02;XV91YMP27722;2.5;MR02;XV91YMP27722;MR
MER9630375;12/11/2019 9:53;NE15;IX01MVL33676;1.5;NE15;IX01MVL33676;KO
CLK1049574;12/11/2019 11:04;AO08;OC94ASJ72024;1.0;AO08;OC94ASJ72024;AO
QCV3339172;12/11/2019 11:41;EG00;EC02LZC49528;2.8;EG00;EC02LZC49528;EG
DAL4310248;12/11/2019 12:20;OO08;EM54HQI58682;2.8;OO08;EM54HQI58682;OO
JHS5533422;12/11/2019 13:44;MR05;IZ65WAT29135;2.0;MR05;IZ65WAT29135;MR
SNL2454852;12/11/2019 13:48;AO02;RR73DWB65452;2.8;AO02;RR73DWB65452;AO
SGC5727970;12/11/2019 14:05;MR07;KF48RSD79865;2.8;MR07;KF48RSD79865;MR
FJL8804909;12/11/2019 14:17;EG04;QN12NTR81378;2.2;EG04;QN12NTR81378;GF
SCO1712389;12/11/2019 14:22;EG01;IN99SEN20660;2.8;EG01;IN99SEN20660;EG
UHN0784918;12/11/2019 15:00;KO04;MP14WFM40909;2.5;KO04;MP14WFM40909;GF
VRL1224613;12/11/2019 15:19;EG01;IW53OQE31439;2.8;EG01;IW53OQE31439;EG
AKG3464577;12/11/2019 15:53;KO05;JO50FSF60755;2.2;KO05;JO50FSF60755;KO
QCZ1112914;12/11/2019 15:59;NE13;NZ35XLQ89678;1.5;NE13;NZ35XLQ89678;NE
DQD6420655;12/11/2019 16:51;EG05;MU06LHX94338;1.5;EG05;MU06LHX94338;EG
TPX0950302;12/11/2019 16:52;GF00;CP56DAO45598;2.8;GF00;CP56DAO45598;GF
ZFK1454504;12/11/2019 17:00;EG11;HE38BQH01623;2.5;EG11;HE38BQH01623;MR
GFI5400721;12/11/2019 17:06;KO01;FL13UMN92207;1.0;KO01;FL13UMN92207;KO
OZU2185107;12/11/2019 17:26;EG07;EC02LZC49528;2.8;EG07;EC02LZC49528;EG
QYK3709882;12/11/2019 19:11;AO11;LG64ARC91224;13.0;AO11;LG64ARC91224;AO
MSN7232302;12/11/2019 20:07;KO00;JO50FSF60755;2.2;KO00;JO50FSF60755;KO
XHU7744601;12/11/2019 21:07;EG08;VJ92OYV94295;2.5;EG08;VJ92OYV94295;OO
LTN5477774;12/11/2019 22:34;KO06;ZY93PCY41868;1.5;KO06;ZY93PCY41868;KO
KFJ0298935;12/11/2019 22:50;AO05;DP11ENT03275;3.1;AO05;DP11ENT03275;AO
IZO5838025;13/11/2019 0:31;AO11;OC94ASJ72024;1.0;AO11;OC94ASJ72024;AO
AYI4580287;13/11/2019 2:01;OO05;IC95TLY24827;2.0;OO05;IC95TLY24827;OO
SBX1425322;13/11/2019 2:24;MR01;KF48RSD79865;2.8;MR01;KF48RSD79865;MR
HWY5306558;13/11/2019 2:33;MR02;KF48RSD79865;2.8;MR02;KF48RSD79865;MR
LZN8587303;13/11/2019 3:04;GF00;CK97FAU13897;2.5;GF00;CK97FAU13897;GF
MYD8733357;13/11/2019 3:31;AO13;LC72NRN52084;2.8;AO13;LC72NRN52084;OO
LOI9153055;13/11/2019 5:38;NE13;OY94SZK34436;2.5;NE13;OY94SZK34436;NE
XJT9219377;13/11/2019 5:44;OO05;BK77KNV91142;2.8;OO05;BK77KNV91142;OO
MOC5840395;13/11/2019 8:05;KO06;KB55KTM48860;2.5;KO06;KB55KTM48860;KO
BYL4011963;13/11/2019 8:41;EG07;MX39VOS38645;1.0;EG07;MX39VOS38645;AO
DFD4847365;13/11/2019 9:40;AO17;PE73VJU23485;2.8;AO17;PE73VJU23485;AO
RKH8297365;13/11/2019 10:40;KO03;IZ65WAT29135;1.0;KO03;IZ65WAT29135;MR
YJS6117475;13/11/2019 12:46;GF00;MP14WFM40909;2.8;GF00;MP14WFM40909;GF
COY5630316;13/11/2019 13:39;EG12;JE65QJK64802;2.0;EG12;JE65QJK64802;GF
EIL6049849;13/11/2019 14:17;EG09;CR31GMR97972;1.5;EG09;CR31GMR97972;EG
SCA9130897;13/11/2019 14:19;MR07;BI87HYL81972;1.0;MR07;BI87HYL81972;MR
CJC2109238;13/11/2019 14:43;OO03;AT19HLV57173;2.8;OO03;AT19HLV57173;OO
LZQ1394770;13/11/2019 14:47;NE13;LM86GYO69819;2.2;NE13;LM86GYO69819;GF
OFO7375916;13/11/2019 14:57;EG11;IO09FGE68100;2.5;EG11;IO09FGE68100;GF
RZA6732971;13/11/2019 15:29;NE13;IA29IQS63679;1.0;NE13;IA29IQS63679;NE
ZYJ4662860;13/11/2019 16:09;KO09;NZ35XLQ89678;2.8;KO09;NZ35XLQ89678;NE
QPZ9738528;13/11/2019 16:09;KO05;JO50FSF60755;2.2;KO05;JO50FSF60755;KO
NAF3812391;13/11/2019 16:23;OO10;AT19HLV57173;2.8;OO10;AT19HLV57173;OO
DJZ6302546;13/11/2019 16:34;MR08;HA82SCK64299;1.5;MR08;HA82SCK64299;MR
MFA4842297;13/11/2019 17:07;EG11;CP56DAO45598;1.5;EG11;CP56DAO45598;GF
BVH3775863;13/11/2019 17:48;KO03;ZY93PCY41868;1.5;KO03;ZY93PCY41868;KO
SUB6963131;13/11/2019 18:04;AO04;BM25PHF40639;13.0;AO04;BM25PHF40639;AO
IFH9555808;13/11/2019 19:48;EG11;JD78PQD35395;1.0;EG11;JD78PQD35395;EG
FOP5007477;13/11/2019 20:03;GF00;PF04UCA93312;3.1;GF00;PF04UCA93312;GF
ZJL8867231;13/11/2019 20:12;KO02;KB55KTM48860;2.5;KO02;KB55KTM48860;KO
KRI5253952;13/11/2019 20:35;GF00;CK97FAU13897;2.5;GF00;CK97FAU13897;GF
FUQ0033578;13/11/2019 21:01;KO01;IX01MVL33676;2.5;KO01;IX01MVL33676;KO
DMR2140490;13/11/2019 21:48;GF00;SL09NOT64494;2.5;GF00;SL09NOT64494;GF
EJX1633702;13/11/2019 21:58;NE08;NZ35XLQ89678;1.5;NE08;NZ35XLQ89678;NE
ICM2105669;13/11/2019 22:29;MR02;QN23UHH39091;2.8;MR02;QN23UHH39091;MR
HPW1602301;14/11/2019 0:07;EG04;IW53OQE31439;2.8;EG04;IW53OQE31439;EG
HQX2567542;14/11/2019 0:36;GF00;BY85QGR11636;2.5;GF00;BY85QGR11636;GF
WWB6872654;14/11/2019 1:08;OO03;AT19HLV57173;2.8;OO03;AT19HLV57173;OO
EAU6181565;14/11/2019 1:43;EG11;JD78PQD35395;1.0;EG11;JD78PQD35395;EG
YYS5754852;14/11/2019 3:01;NE07;VX68BAR38623;1.5;NE07;VX68BAR38623;NE
JLW0071808;14/11/2019 4:02;KO06;QO77TFN61853;2.2;KO06;QO77TFN61853;KO
BOE6916510;14/11/2019 5:12;EG05;MU06LHX94338;1.5;EG05;MU06LHX94338;EG
MKY0922169;14/11/2019 5:19;NE03;NZ35XLQ89678;1.5;NE03;NZ35XLQ89678;NE
KGA2479877;14/11/2019 6:01;EG04;CR31GMR97972;1.5;EG04;CR31GMR97972;EG
NSG4692615;14/11/2019 6:01;OO01;XV91YMP27722;3.1;OO01;XV91YMP27722;MR
TYS4103265;14/11/2019 6:06;AO17;DP11ENT03275;3.1;AO17;DP11ENT03275;AO
SRN8603644;14/11/2019 7:09;GF00;IC95TLY24827;13.0;GF00;IC95TLY24827;OO
EYJ3935707;14/11/2019 7:43;EG00;VJ92OYV94295;2.5;EG00;VJ92OYV94295;OO
YZF5113149;14/11/2019 8:39;GF00;MP14WFM40909;2.8;GF00;MP14WFM40909;GF
ADJ8374825;14/11/2019 9:13;GF00;WU78BMX13511;1.0;GF00;WU78BMX13511;GF
TAN5823641;14/11/2019 9:44;KO02;MQ65WJJ60020;1.25;KO02;MQ65WJJ60020;KO
UKM8336281;14/11/2019 10:11;EG11;TE24LCO18661;1.25;EG11;TE24LCO18661;EG
JWT5046352;14/11/2019 11:27;NE14;NY14GZR94632;2.8;NE14;NY14GZR94632;NE
XER3435228;14/11/2019 11:59;MR02;EZ65FLV39493;2.8;MR02;EZ65FLV39493;MR
LEM6029832;14/11/2019 11:59;NE06;NY14GZR94632;2.8;NE06;NY14GZR94632;NE
GQV9299560;14/11/2019 13:34;AO09;RR73DWB65452;2.8;AO09;RR73DWB65452;AO
GSM5439428;14/11/2019 13:35;MR06;QO68DIC93032;2.5;MR06;QO68DIC93032;MR
NJI1163652;14/11/2019 13:47;MR07;HE38BQH01623;2.8;MR07;HE38BQH01623;MR
FLW8435546;14/11/2019 14:35;AO15;DW44ZOO26361;2.8;AO15;DW44ZOO26361;EG
VSY1566402;14/11/2019 15:11;KO00;KB55KTM48860;2.5;KO00;KB55KTM48860;KO
JPF3691620;14/11/2019 15:25;OO04;AT19HLV57173;2.8;OO04;AT19HLV57173;OO
ZLQ2468439;14/11/2019 15:55;MR04;EZ65FLV39493;2.8;MR04;EZ65FLV39493;MR
HEK3370372;14/11/2019 16:31;KO05;ZY93PCY41868;1.5;KO05;ZY93PCY41868;KO
PHN1476610;14/11/2019 16:43;NE11;QP02SYE47964;2.8;NE11;QP02SYE47964;NE
CQQ8203784;14/11/2019 16:49;AO12;DP11ENT03275;3.1;AO12;DP11ENT03275;AO
LCV9452199;14/11/2019 16:51;AO11;RR73DWB65452;2.8;AO11;RR73DWB65452;AO
URN0914084;14/11/2019 18:17;OO13;JF94VYA88954;2.8;OO13;JF94VYA88954;OO
EWK7275729;14/11/2019 18:35;MR04;UA13YTK28483;2.8;MR04;UA13YTK28483;MR
CFZ5943472;14/11/2019 18:47;NE13;NY14GZR94632;2.8;NE13;NY14GZR94632;NE
CHJ7088475;14/11/2019 19:15;AO11;NO82BAX82566;2.8;AO11;NO82BAX82566;NE
RWF6724628;14/11/2019 20:50;EG09;LG64ARC91224;2.2;EG09;LG64ARC91224;AO
OPI9685737;14/11/2019 21:02;AO08;DV04FQL29609;3.1;AO08;DV04FQL29609;AO
ZRV5854573;14/11/2019 21:21;AO00;RR73DWB65452;2.8;AO00;RR73DWB65452;AO
VXO4543977;14/11/2019 23:31;OO12;EE22TMX10817;2.0;OO12;EE22TMX10817;OO
GUC0372599;15/11/2019 1:05;AO01;LG64ARC91224;13.0;AO01;LG64ARC91224;AO
QDC0112086;15/11/2019 1:42;GF00;PF04UCA93312;3.1;GF00;PF04UCA93312;GF
RDG4197606;15/11/2019 3:36;AO11;DP11ENT03275;3.1;AO11;DP11ENT03275;AO
XRO0220175;15/11/2019 6:18;AO02;LG64ARC91224;13.0;AO02;LG64ARC91224;AO
KEG9930270;15/11/2019 6:21;NE08;XV40HUQ04740;1.25;NE08;XV40HUQ04740;OO
SIL5253732;15/11/2019 6:27;GF00;KW50MJG67260;2.2;GF00;KW50MJG67260;GF
JAD5427005;15/11/2019 6:33;NE08;JV67MTI17124;2.5;NE08;JV67MTI17124;NE
LNA4673337;15/11/2019 6:55;OO03;LC72NRN52084;3.1;OO03;LC72NRN52084;OO
QSY8448488;15/11/2019 7:13;NE11;UP28MBM38391;1.0;NE11;UP28MBM38391;NE
ZWX3242800;15/11/2019 8:34;GF00;CP56DAO45598;2.8;GF00;CP56DAO45598;GF
ARF2116326;15/11/2019 9:14;AO11;DP11ENT03275;3.1;AO11;DP11ENT03275;AO
OOZ7293005;15/11/2019 9:16;AO13;OY94SZK34436;2.8;AO13;OY94SZK34436;NE
HXG2519250;15/11/2019 9:28;EG03;IW53OQE31439;2.8;EG03;IW53OQE31439;EG
RXK2918971;15/11/2019 11:25;NE11;JV67MTI17124;2.8;NE11;JV67MTI17124;NE
LPV8560748;15/11/2019 11:27;OO13;JF94VYA88954;2.8;OO13;JF94VYA88954;OO
RDV2276083;15/11/2019 13:32;MR02;UA13YTK28483;2.8;MR02;UA13YTK28483;MR
IQP2474124;15/11/2019 14:13;OO02;LC72NRN52084;3.1;OO02;LC72NRN52084;OO
KBY7898090;15/11/2019 14:54;OO05;EE22TMX10817;2.0;OO05;EE22TMX10817;OO
VHF7323434;15/11/2019 15:09;GF00;CP56DAO45598;2.8;GF00;CP56DAO45598;GF
PIT0297390;15/11/2019 15:29;AO00;SY96JDQ97089;2.8;AO00;SY96JDQ97089;AO
NKW2497391;15/11/2019 16:04;NE08;NZ35XLQ89678;1.5;NE08;NZ35XLQ89678;NE
UAD1829998;15/11/2019 16:33;GF00;EN26OAB52983;1.25;GF00;EN26OAB52983;GF
CDO6704455;15/11/2019 16:39;MR04;QO68DIC93032;2.5;MR04;QO68DIC93032;MR
HCY9599642;15/11/2019 16:48;OO08;LC72NRN52084;3.1;OO08;LC72NRN52084;OO
LIU7365085;15/11/2019 17:03;EG08;EC02LZC49528;2.8;EG08;EC02LZC49528;EG
IDR3218984;15/11/2019 19:35;AO05;IC95TLY24827;2.8;AO05;IC95TLY24827;OO
BEH2497543;15/11/2019 20:17;MR07;QH15HWX24570;3.1;MR07;QH15HWX24570;MR
TMD3489639;15/11/2019 21:13;NE12;FY47TUN40300;1.0;NE12;FY47TUN40300;NE
TXY1167455;15/11/2019 22:11;EG04;IN99SEN20660;2.2;EG04;IN99SEN20660;EG
LWR2947883;15/11/2019 22:23;GF00;UF84JOS00561;2.8;GF00;UF84JOS00561;GF
PCM0281438;15/11/2019 22:25;AO10;VJ92OYV94295;2.8;AO10;VJ92OYV94295;OO
SST0724689;16/11/2019 2:02;NE03;FY47TUN40300;1.0;NE03;FY47TUN40300;NE
KYF9719217;16/11/2019 2:13;NE16;MA30QLI76818;1.5;NE16;MA30QLI76818;GF
GKD1396486;16/11/2019 3:54;OO12;VJ92OYV94295;2.5;OO12;VJ92OYV94295;OO
CRM2449835;16/11/2019 4:06;KO04;KB55KTM48860;2.5;KO04;KB55KTM48860;KO
PLU5331096;16/11/2019 4:29;MR07;XV91YMP27722;2.5;MR07;XV91YMP27722;MR
HBE4109860;16/11/2019 4:30;NE08;PM58XHX45588;1.5;NE08;PM58XHX45588;NE
LKS1526303;16/11/2019 4:55;AO08;OC94ASJ72024;1.0;AO08;OC94ASJ72024;AO
IWO1975541;16/11/2019 4:55;OO00;VJ92OYV94295;2.5;OO00;VJ92OYV94295;OO
HLO3596287;16/11/2019 4:59;GF00;SL09NOT64494;2.5;GF00;SL09NOT64494;GF
HJW8411624;16/11/2019 6:55;EG00;EC02LZC49528;2.8;EG00;EC02LZC49528;EG
BKO9918052;16/11/2019 7:17;AO03;RR73DWB65452;2.8;AO03;RR73DWB65452;AO
ZPS3685967;16/11/2019 7:35;NE00;UA13YTK28483;2.5;NE00;UA13YTK28483;MR
JIC2289075;16/11/2019 7:42;NE13;NZ35XLQ89678;1.5;NE13;NZ35XLQ89678;NE
RUN0025987;16/11/2019 7:51;GF00;SL09NOT64494;2.5;GF00;SL09NOT64494;GF
PCY8721477;16/11/2019 8:11;GF00;SL09NOT64494;2.5;GF00;SL09NOT64494;GF
FFS1758287;16/11/2019 8:26;KO03;DO24BCW15511;1.0;KO03;DO24BCW15511;KO
KBV2139779;16/11/2019 8:28;MR03;BI87HYL81972;1.0;MR03;BI87HYL81972;MR
TCK9466223;16/11/2019 8:41;MR05;KF48RSD79865;2.8;MR05;KF48RSD79865;MR
HGZ2870492;16/11/2019 8:46;KO05;QO77TFN61853;2.2;KO05;QO77TFN61853;KO
AEG7249588;16/11/2019 9:55;NE06;VX68BAR38623;1.5;NE06;VX68BAR38623;NE
QHB0800087;16/11/2019 11:15;AO14;BZ76ROL87339;1.0;AO14;BZ76ROL87339;AO
SRC9553536;16/11/2019 13:25;EG11;JD78PQD35395;1.0;EG11;JD78PQD35395;EG
VNH3627870;16/11/2019 13:34;OO01;EE22TMX10817;2.0;OO01;EE22TMX10817;OO
DIU2582292;16/11/2019 14:28;MR03;RR98KQE80731;1.25;MR03;RR98KQE80731;MR
OGH7405767;16/11/2019 14:56;GF00;IO09FGE68100;2.8;GF00;IO09FGE68100;GF
MSV8379115;16/11/2019 16:19;OO05;RK48BOP88344;2.8;OO05;RK48BOP88344;OO
UFG8727925;16/11/2019 16:36;NE14;NO82BAX82566;2.5;NE14;NO82BAX82566;NE
IRD5053119;16/11/2019 17:01;OO11;IC95TLY24827;2.0;OO11;IC95TLY24827;OO
EHP0874130;16/11/2019 17:43;MR06;UA13YTK28483;2.8;MR06;UA13YTK28483;MR
FMA1868935;16/11/2019 18:40;KO05;RV87TIY76692;2.5;KO05;RV87TIY76692;KO
WRN1757422;16/11/2019 19:08;GF00;PF04UCA93312;3.1;GF00;PF04UCA93312;GF
UGM9346190;16/11/2019 19:11;OO02;RK48BOP88344;2.8;OO02;RK48BOP88344;OO
IZX8178775;16/11/2019 19:21;OO12;JF94VYA88954;2.8;OO12;JF94VYA88954;OO
CMC6529113;16/11/2019 20:01;OO05;EM54HQI58682;2.8;OO05;EM54HQI58682;OO
ONP8417399;16/11/2019 20:18;AO19;HT62RDI04611;2.8;AO19;HT62RDI04611;AO
NSO8638367;16/11/2019 21:26;AO18;RR73DWB65452;2.8;AO18;RR73DWB65452;AO
VMI0767969;16/11/2019 22:40;GF00;WU78BMX13511;1.0;GF00;WU78BMX13511;GF
CJC8737868;17/11/2019 0:52;EG04;XE59BZM26378;2.5;EG04;XE59BZM26378;EG
YCP4694406;17/11/2019 1:42;KO03;RV87TIY76692;2.5;KO03;RV87TIY76692;KO
TLF5360071;17/11/2019 2:19;EG00;MU06LHX94338;1.5;EG00;MU06LHX94338;EG
GXQ3675207;17/11/2019 2:58;KO03;IO09FGE68100;3.1;KO03;IO09FGE68100;GF
SWI2946075;17/11/2019 3:11;OO11;JF94VYA88954;2.8;OO11;JF94VYA88954;OO
DQA9836530;17/11/2019 3:59;MR06;HA82SCK64299;1.5;MR06;HA82SCK64299;MR
QUJ8286143;17/11/2019 4:31;AO14;YX66XYW62640;2.8;AO14;YX66XYW62640;GF
QHY9516001;17/11/2019 4:53;EG06;XE59BZM26378;2.5;EG06;XE59BZM26378;EG
BMN5561781;17/11/2019 6:41;KO05;JO50FSF60755;2.2;KO05;JO50FSF60755;KO
CPF6392376;17/11/2019 7:00;AO16;OC94ASJ72024;1.0;AO16;OC94ASJ72024;AO
REF4465748;17/11/2019 7:21;OO02;QO68DIC93032;3.1;OO02;QO68DIC93032;MR
SZL0275396;17/11/2019 7:37;OO13;RK48BOP88344;2.8;OO13;RK48BOP88344;OO
SXJ7626981;17/11/2019 8:15;GF00;IO09FGE68100;2.8;GF00;IO09FGE68100;GF
SQZ3122780;17/11/2019 8:30;KO03;ZY93PCY41868;1.5;KO03;ZY93PCY41868;KO
NET6374171;17/11/2019 8:37;OO11;QX75YWC61835;2.5;OO11;QX75YWC61835;OO
AFT8509937;17/11/2019 9:29;AO14;YL27IFD65117;2.0;AO14;YL27IFD65117;AO
QIM1879213;17/11/2019 10:50;OO01;BK77KNV91142;2.8;OO01;BK77KNV91142;OO
VAS3014905;17/11/2019 10:55;OO03;EM54HQI58682;2.8;OO03;EM54HQI58682;OO
NAB0438032;17/11/2019 11:20;GF00;PF04UCA93312;3.1;GF00;PF04UCA93312;GF
EVX5433940;17/11/2019 12:15;OO11;AY38OQF67603;2.8;OO11;AY38OQF67603;OO
EXI8390008;17/11/2019 12:22;NE06;PM58XHX45588;1.5;NE06;PM58XHX45588;NE
LTS1310101;17/11/2019 12:30;KO03;RV87TIY76692;2.5;KO03;RV87TIY76692;KO
CRU3521700;17/11/2019 12:46;NE15;OY94SZK34436;2.5;NE15;OY94SZK34436;NE
FEG3649096;17/11/2019 13:21;EG04;EC02LZC49528;2.8;EG04;EC02LZC49528;EG
MZS9432657;17/11/2019 13:37;AO14;TV81MAQ99005;2.8;AO14;TV81MAQ99005;EG
PNY5273144;17/11/2019 15:21;GF00;EN26OAB52983;1.25;GF00;EN26OAB52983;GF
NYA5880881;17/11/2019 16:20;OO04;JF94VYA88954;2.8;OO04;JF94VYA88954;OO
LMA1313768;17/11/2019 17:14;GF00;EM54HQI58682;13.0;GF00;EM54HQI58682;OO
OSG9586375;17/11/2019 18:13;OO00;QO68DIC93032;2.5;OO00;QO68DIC93032;MR
IXZ7725114;17/11/2019 18:18;KO07;QO77TFN61853;2.2;KO07;QO77TFN61853;KO
EIZ4596270;17/11/2019 20:32;AO18;PE73VJU23485;2.8;AO18;PE73VJU23485;AO
LGA8647826;17/11/2019 20:44;EG08;EN26OAB52983;2.2;EG08;EN26OAB52983;GF
JBK5887487;17/11/2019 21:21;EG05;JD78PQD35395;1.0;EG05;JD78PQD35395;EG
VKV3457313;17/11/2019 21:54;OO07;RR73DWB65452;1.0;OO07;RR73DWB65452;AO
NQI2752178;17/11/2019 22:27;EG09;XE59BZM26378;2.5;EG09;XE59BZM26378;EG
RCO7818715;17/11/2019 23:36;AO06;LG64ARC91224;13.0;AO06;LG64ARC91224;AO
VMN2624753;18/11/2019 0:58;MR06;MP14WFM40909;2.0;MR06;MP14WFM40909;GF
BUR5519158;18/11/2019 1:09;KO04;WY00MLL63827;1.0;KO04;WY00MLL63827;KO
NSA8059810;18/11/2019 1:20;NE10;NO82BAX82566;3.1;NE10;NO82BAX82566;NE
AFW2606149;18/11/2019 1:41;EG03;XE59BZM26378;2.5;EG03;XE59BZM26378;EG
BQC4074044;18/11/2019 1:43;GF00;JE65QJK64802;2.8;GF00;JE65QJK64802;GF
QVM3783229;18/11/2019 2:14;AO08;TV81MAQ99005;2.8;AO08;TV81MAQ99005;EG
ZRK6271982;18/11/2019 2:31;EG00;CR31GMR97972;1.5;EG00;CR31GMR97972;EG
QIS8403760;18/11/2019 2:37;GF00;UF84JOS00561;2.8;GF00;UF84JOS00561;GF
AMZ7311906;18/11/2019 2:50;MR05;QO68DIC93032;2.2;MR05;QO68DIC93032;MR
RIZ7825405;18/11/2019 3:02;KO08;UO75YNW62238;2.8;KO08;UO75YNW62238;KO
CUQ8389189;18/11/2019 4:36;NE10;PD45WOT56494;2.0;NE10;PD45WOT56494;NE
BLY0153574;18/11/2019 4:37;AO18;EN26OAB52983;2.8;AO18;EN26OAB52983;GF
MXO3882902;18/11/2019 4:50;OO07;QX75YWC61835;2.5;OO07;QX75YWC61835;OO
NBL3662855;18/11/2019 5:40;AO15;DP11ENT03275;3.1;AO15;DP11ENT03275;AO
VVW8856759;18/11/2019 5:52;OO08;JE65QJK64802;1.25;OO08;JE65QJK64802;GF
DLN0385135;18/11/2019 6:48;EG06;XE59BZM26378;2.5;EG06;XE59BZM26378;EG
LZP4915871;18/11/2019 7:06;EG00;TE24LCO18661;1.25;EG00;TE24LCO18661;EG
DUP6128949;18/11/2019 7:12;KO00;KB55KTM48860;2.5;KO00;KB55KTM48860;KO
PGB4075203;18/11/2019 7:32;KO02;IX01MVL33676;2.5;KO02;IX01MVL33676;KO
DPG0415676;18/11/2019 8:13;EG10;EC02LZC49528;2.8;EG10;EC02LZC49528;EG
OOO3878215;18/11/2019 8:39;OO10;EE22TMX10817;2.0;OO10;EE22TMX10817;OO
IQQ0702920;18/11/2019 8:56;NE00;EN26OAB52983;2.0;NE00;EN26OAB52983;GF
LVV5153632;18/11/2019 11:27;GF00;PF04UCA93312;3.1;GF00;PF04UCA93312;GF
CQN6257678;18/11/2019 12:14;GF00;MA30QLI76818;2.5;GF00;MA30QLI76818;GF
ADI6124326;18/11/2019 13:12;EG04;TE24LCO18661;1.25;EG04;TE24LCO18661;EG
OXB4605666;18/11/2019 13:45;NE09;NZ35XLQ89678;1.5;NE09;NZ35XLQ89678;NE
FJJ0180346;18/11/2019 14:37;OO03;RK48BOP88344;2.8;OO03;RK48BOP88344;OO
BZG8864133;18/11/2019 15:42;NE06;PD45WOT56494;2.0;NE06;PD45WOT56494;NE
VAY8312457;18/11/2019 16:03;OO03;XV40HUQ04740;1.0;OO03;XV40HUQ04740;OO
JZC4013543;18/11/2019 16:07;MR06;HR53SRO94328;13.0;MR06;HR53SRO94328;MR
DAU0294495;18/11/2019 17:38;EG11;TE24LCO18661;1.25;EG11;TE24LCO18661;EG
NYW0031673;18/11/2019 18:41;KO04;LC72NRN52084;2.0;KO04;LC72NRN52084;OO
SNA8987541;18/11/2019 20:26;GF00;PF04UCA93312;3.1;GF00;PF04UCA93312;GF
YXD1605826;18/11/2019 20:34;NE15;HT62RDI04611;2.5;NE15;HT62RDI04611;AO
RBR1908529;18/11/2019 20:58;EG04;EG95RTB75032;2.2;EG04;EG95RTB75032;NE
MZC6607461;18/11/2019 21:25;OO12;RK48BOP88344;2.8;OO12;RK48BOP88344;OO
KIB9366678;18/11/2019 22:39;OO06;RK48BOP88344;2.8;OO06;RK48BOP88344;OO
AFO4601536;18/11/2019 23:23;GF00;WU78BMX13511;1.0;GF00;WU78BMX13511;GF
KZO7749387;18/11/2019 23:46;GF00;BY85QGR11636;2.5;GF00;BY85QGR11636;GF
UXD9521469;19/11/2019 0:41;AO03;RR73DWB65452;2.8;AO03;RR73DWB65452;AO
OFY0445239;19/11/2019 2:22;EG04;QU94IGC75528;1.25;EG04;QU94IGC75528;EG
EXP3383771;19/11/2019 2:41;EG06;MU06LHX94338;1.5;EG06;MU06LHX94338;EG
FAA3189764;19/11/2019 3:34;KO02;ED51EWW52190;1.25;KO02;ED51EWW52190;KO
ZPT2892741;19/11/2019 4:42;NE14;IA29IQS63679;1.0;NE14;IA29IQS63679;NE
VAS2130479;19/11/2019 6:37;NE06;OY94SZK34436;2.5;NE06;OY94SZK34436;NE
LXJ6136236;19/11/2019 8:46;KO03;QW79CHL42244;2.8;KO03;QW79CHL42244;KO
KXH1498896;19/11/2019 10:55;KO00;DO24BCW15511;3.1;KO00;DO24BCW15511;KO
TKC1834424;19/11/2019 11:21;OO04;QO77TFN61853;1.0;OO04;QO77TFN61853;KO
ZWF1434099;19/11/2019 12:50;GF00;CK97FAU13897;2.5;GF00;CK97FAU13897;GF
ZPZ4301805;19/11/2019 14:27;MR04;XV91YMP27722;2.5;MR04;XV91YMP27722;MR
LJY6372168;19/11/2019 14:56;KO02;QP02SYE47964;1.0;KO02;QP02SYE47964;NE
BSR1055063;19/11/2019 15:17;KO04;RV87TIY76692;2.5;KO04;RV87TIY76692;KO
GTG4113206;19/11/2019 15:31;MR03;XF28DGK65250;2.8;MR03;XF28DGK65250;GF
QUY8446138;19/11/2019 17:07;OO05;IN99SEN20660;2.2;OO05;IN99SEN20660;EG
VZZ1396558;19/11/2019 18:07;GF00;MA30QLI76818;2.5;GF00;MA30QLI76818;GF
HMM7962516;19/11/2019 18:34;OO05;EM54HQI58682;2.8;OO05;EM54HQI58682;OO
IUS7586648;19/11/2019 19:09;AO05;BM25PHF40639;13.0;AO05;BM25PHF40639;AO
KZX9637921;19/11/2019 19:18;KO01;KB55KTM48860;2.5;KO01;KB55KTM48860;KO
AVR3846470;19/11/2019 19:57;KO04;ZY93PCY41868;1.5;KO04;ZY93PCY41868;KO
ZYS4703528;19/11/2019 21:26;EG08;VL67TFO75321;13.0;EG08;VL67TFO75321;EG
HGD3482976;19/11/2019 22:06;KO04;KB55KTM48860;2.5;KO04;KB55KTM48860;KO
